"sofifa_id","short_name","age","league_name","overall","potential","player_positions","pace","shooting","passing","dribbling","defending","physic","gk_diving","gk_handling","gk_kicking","gk_reflexes","gk_speed"
226563,"R. Grego-Cox",23,"English League Two",62,71,"RM, ST",77,58,51,64,22,47,NA,NA,NA,NA,NA
226579,"A. Zendejas",22,"Mexican Liga MX",62,71,"LM",76,47,55,68,40,50,NA,NA,NA,NA,NA
227855,"B. Sabovic",22,"Swedish Allsvenskan",62,71,"CM, CAM",60,60,62,62,53,66,NA,NA,NA,NA,NA
227895,"K. Twardek",23,"Rep. Ireland Airtricity League",62,71,"RM, ST",81,54,56,63,36,64,NA,NA,NA,NA,NA
228106,"P. O'Connor",22,"English League Two",62,71,"CB",56,21,38,45,61,72,NA,NA,NA,NA,NA
228783,"A. Lajami",24,"Saudi Abdul L. Jameel League",62,71,"CB",75,47,52,55,62,69,NA,NA,NA,NA,NA
229169,"M. Diallo",23,"Swiss Super League",62,71,"RB, LM",67,43,53,60,59,68,NA,NA,NA,NA,NA
229176,"G. Sağlam",22,"Holland Eredivisie",62,71,"CAM, LW",72,54,63,64,52,55,NA,NA,NA,NA,NA
232053,"T. Buhagiar",22,"Australian Hyundai A-League",62,71,"RW, CAM",93,54,50,63,23,61,NA,NA,NA,NA,NA
232520,"D. Jaiyesimi",22,"English League One",62,71,"CAM, LM, ST",84,57,57,65,29,63,NA,NA,NA,NA,NA
233851,"J. Taylor",22,"English League One",62,71,"CM",73,56,60,64,54,61,NA,NA,NA,NA,NA
234242,"C. O'Keeffe",22,"English League Two",62,71,"RWB, LWB",74,52,57,58,57,67,NA,NA,NA,NA,NA
234294,"L. Lingman",22,"Finnish Veikkausliiga",62,71,"CM, CAM",67,55,63,67,46,56,NA,NA,NA,NA,NA
234902,"K. Duah",23,"Swiss Super League",62,71,"ST, LW, RW",80,62,56,61,31,73,NA,NA,NA,NA,NA
236869,"Y. Güveli",22,"Turkish Süper Lig",62,71,"CB",47,31,40,39,63,71,NA,NA,NA,NA,NA
236940,"Darío Poveda",23,"Spain Primera Division",62,71,"ST",52,63,52,62,24,53,NA,NA,NA,NA,NA
237422,"Y. Gómez",22,"Colombian Liga Postobón",62,71,"LB",84,28,44,60,56,59,NA,NA,NA,NA,NA
237601,"U. Bapoh",21,"German 2. Bundesliga",62,71,"CAM, LW, ST",74,62,55,66,35,65,NA,NA,NA,NA,NA
237732,"O. Velanas",22,"Holland Eredivisie",62,71,"CAM, LW, CM",70,58,60,65,40,56,NA,NA,NA,NA,NA
238781,"M. Hehne",23,"German 3. Bundesliga",62,71,"CB, CDM",58,30,39,43,62,67,NA,NA,NA,NA,NA
239175,"J. Eskesen",21,"Danish Superliga",62,71,"CM, RM",69,50,60,67,54,56,NA,NA,NA,NA,NA
239741,"J. Villalba",21,"German 1. Bundesliga",62,71,"ST",69,66,49,64,24,46,NA,NA,NA,NA,NA
242040,"O. Skarsem",21,"Norwegian Eliteserien",62,71,"CM",69,49,58,65,52,61,NA,NA,NA,NA,NA
242090,"O. Solbakken",21,"Norwegian Eliteserien",62,71,"RW, LW",77,53,55,64,32,62,NA,NA,NA,NA,NA
242446,"M. Wolff",23,"Argentinian Primera B Nacional",62,71,"GK",NA,NA,NA,NA,NA,NA,60,57,56,63,16
242512,"A. Gryszkiewicz",20,"Polish T-Mobile Ekstraklasa",62,71,"LB",71,33,53,56,58,69,NA,NA,NA,NA,NA
242545,"M. Hausjell",21,"Austrian Football Bundesliga",62,71,"LM, ST, RM",74,63,56,64,21,53,NA,NA,NA,NA,NA
242826,"Lee Jae Ik",21,"Belgian Jupiler Pro League",62,71,"CB",56,30,45,40,63,65,NA,NA,NA,NA,NA
243180,"Y. Goke",21,"Japanese J. League Division 1",62,71,"CM, CAM, LM",68,54,63,64,47,66,NA,NA,NA,NA,NA
243235,"O. Mbaizo",22,"USA Major League Soccer",62,71,"RB",81,36,52,63,57,62,NA,NA,NA,NA,NA
243476,"M. Borgogno",21,"Argentina Primera División",62,71,"GK",NA,NA,NA,NA,NA,NA,60,63,59,61,38
243502,"J. Bursztyn",22,"Polish T-Mobile Ekstraklasa",62,71,"GK",NA,NA,NA,NA,NA,NA,64,60,58,63,26
244023,"H. Mörschel",22,"German 3. Bundesliga",62,71,"CAM, CM, CF",68,63,57,63,33,55,NA,NA,NA,NA,NA
245717,"Lucas Rodrigues",20,"Portuguese Liga ZON SAGRES",62,71,"ST",66,62,46,64,24,55,NA,NA,NA,NA,NA
246114,"S. Briñone",23,"Argentina Primera División",62,71,"CM, CDM",50,46,57,60,61,74,NA,NA,NA,NA,NA
246183,"T. Wiesner",22,"Czech Republic Gambrinus Liga",62,71,"RB, RM",78,45,54,62,55,58,NA,NA,NA,NA,NA
246257,"A. Ćatić",21,"Holland Eredivisie",62,71,"RW",87,55,56,62,28,60,NA,NA,NA,NA,NA
251596,"A. Sagna",21,"Belgian Jupiler Pro League",62,71,"RW, LW",81,59,44,69,35,43,NA,NA,NA,NA,NA
251877,"V. Constantin",22,"Romanian Liga I",62,71,"LW",79,57,55,62,32,38,NA,NA,NA,NA,NA
252087,"Y. Diori",22,"Spanish Segunda División",62,71,"CB",70,35,52,60,63,66,NA,NA,NA,NA,NA
252316,"H. Ekdal",21,"Swedish Allsvenskan",62,71,"CB",61,28,44,44,62,63,NA,NA,NA,NA,NA
252471,"A. Ibrahim",22,"Portuguese Liga ZON SAGRES",62,71,"CDM, CM",70,45,55,61,61,56,NA,NA,NA,NA,NA
252864,"Bermejo",22,"Spanish Segunda División",62,71,"CAM, RM, LM",70,49,56,69,31,42,NA,NA,NA,NA,NA
253313,"I. Pereira",22,"Uruguayan Primera División",62,71,"LW, RW, CAM",75,51,57,66,32,46,NA,NA,NA,NA,NA
255088,"I. Cazal",21,"Paraguayan Primera División",62,71,"RM",65,50,57,63,28,53,NA,NA,NA,NA,NA
256249,"J. Zeballos",23,"Spanish Segunda División",62,71,"ST",61,65,48,59,21,52,NA,NA,NA,NA,NA
256955,"Rúben Gonçalves",21,"Portuguese Liga ZON SAGRES",62,71,"CM, CAM",68,54,61,66,53,57,NA,NA,NA,NA,NA
257432,"N. Klaß",23,"German 2. Bundesliga",62,71,"CB, LB",61,35,51,36,65,64,NA,NA,NA,NA,NA
257623,"D. Daničić",20,"Croatian Prva HNL",62,71,"LB",74,37,51,63,56,65,NA,NA,NA,NA,NA
257635,"Ricardo Velho",21,"Portuguese Liga ZON SAGRES",62,71,"GK",NA,NA,NA,NA,NA,NA,62,61,58,64,22
258746,"M. Braida",23,"Argentina Primera División",62,71,"RW",72,67,51,64,28,60,NA,NA,NA,NA,NA
258811,"Guito",22,"Spanish Segunda División",62,71,"LB",76,36,50,60,59,60,NA,NA,NA,NA,NA
213678,"K. O'Hara",24,"English League One",62,70,"GK",NA,NA,NA,NA,NA,NA,63,59,57,64,45
215425,"F. Sachpekidis",22,"Swedish Allsvenskan",62,70,"CF, ST",66,60,58,67,38,64,NA,NA,NA,NA,NA
219701,"J. Wrąbel",24,"Polish T-Mobile Ekstraklasa",62,70,"GK",NA,NA,NA,NA,NA,NA,62,61,58,62,44
220584,"V. Myhra",23,"Norwegian Eliteserien",62,70,"GK",NA,NA,NA,NA,NA,NA,63,63,57,62,44
221346,"M. Samuelsen",23,"English League One",62,70,"ST, RM, CAM",74,58,57,70,30,51,NA,NA,NA,NA,NA
223305,"P. Mystkowski",22,"Polish T-Mobile Ekstraklasa",62,70,"LM, CAM",73,57,56,63,29,56,NA,NA,NA,NA,NA
223988,"L. Ward",23,"English League Two",62,70,"GK",NA,NA,NA,NA,NA,NA,62,60,60,62,45
224307,"T. Watson",23,"English League Championship",62,70,"RB, RWB",73,31,52,61,59,54,NA,NA,NA,NA,NA
224793,"B. Wembangomo",23,"Norwegian Eliteserien",62,70,"RB",82,44,52,65,56,62,NA,NA,NA,NA,NA
225189,"S. Bastoni",23,"Italian Serie A",62,70,"LB",64,52,62,64,54,59,NA,NA,NA,NA,NA
225383,"H. Charsley",23,"English League Two",62,70,"CM, CAM",62,55,63,63,55,60,NA,NA,NA,NA,NA
227837,"H. Castegren",24,"Swedish Allsvenskan",62,70,"CB, RB",64,31,51,52,60,69,NA,NA,NA,NA,NA
228456,"Juan Pérez",23,"Spain Primera Division",62,70,"GK",NA,NA,NA,NA,NA,NA,58,65,57,67,34
228771,"J. Mosquera",23,"Portuguese Liga ZON SAGRES",62,70,"CDM",65,37,51,53,61,67,NA,NA,NA,NA,NA
229922,"O. Al Khalaf",23,"Saudi Abdul L. Jameel League",62,70,"RB, CDM",69,42,58,63,56,68,NA,NA,NA,NA,NA
230839,"Z. Jules",22,"English League Two",62,70,"CB, LB",71,34,52,54,60,74,NA,NA,NA,NA,NA
231101,"M. Weymans",22,"Swedish Allsvenskan",62,70,"LWB, LB",79,44,54,64,52,72,NA,NA,NA,NA,NA
231284,"R. Delaney",23,"English League Two",62,70,"CB",54,28,43,48,59,73,NA,NA,NA,NA,NA
231582,"N. D'Agostino",22,"Australian Hyundai A-League",62,70,"ST",82,56,55,62,36,66,NA,NA,NA,NA,NA
232085,"M. Bringaker",23,"Norwegian Eliteserien",62,70,"ST, RM",77,60,48,66,33,62,NA,NA,NA,NA,NA
233831,"J. Salas",23,"Chilian Campeonato Nacional",62,70,"RB, LB",83,33,57,59,56,49,NA,NA,NA,NA,NA
234050,"S. Mbaye",24,"Norwegian Eliteserien",62,70,"GK",NA,NA,NA,NA,NA,NA,64,59,66,64,27
235143,"M. Welch-Hayes",23,"English League Two",62,70,"RB, CB, RWB",82,36,51,58,57,69,NA,NA,NA,NA,NA
235690,"A. Bifulco",23,"Italian Serie A",62,70,"CF, CAM, LW",67,51,63,65,38,45,NA,NA,NA,NA,NA
236649,"Y. van Osch",23,"Holland Eredivisie",62,70,"GK",NA,NA,NA,NA,NA,NA,62,59,68,67,43
237497,"D. Barbosa",23,"Mexican Liga MX",62,70,"RB",68,37,50,60,59,65,NA,NA,NA,NA,NA
238341,"A. Dzabana",23,"French Ligue 2",62,70,"ST, LM",82,62,53,70,17,50,NA,NA,NA,NA,NA
238587,"A. Ildız",23,"Turkish Süper Lig",62,70,"CDM, CM, CAM",62,49,58,62,61,67,NA,NA,NA,NA,NA
238611,"H. Bilal",22,"Turkish Süper Lig",62,70,"LM, RM",74,55,53,68,24,45,NA,NA,NA,NA,NA
238725,"K. Tshiembe",23,"Danish Superliga",62,70,"CB",72,25,45,48,59,69,NA,NA,NA,NA,NA
238726,"G. Marcussen",22,"Danish Superliga",62,70,"LW",75,55,56,64,40,57,NA,NA,NA,NA,NA
239634,"L. Bünning",22,"German 3. Bundesliga",62,70,"CB, LB",67,41,43,50,61,69,NA,NA,NA,NA,NA
240331,"Panutche Camará",23,"English League One",62,70,"CM",79,57,56,62,59,70,NA,NA,NA,NA,NA
240791,"Marcos Lavín",23,"Romanian Liga I",62,70,"GK",NA,NA,NA,NA,NA,NA,60,65,56,64,31
240901,"Idrisa Sambú",22,"Romanian Liga I",62,70,"RM, CAM, LM",77,60,51,67,30,62,NA,NA,NA,NA,NA
241208,"T. Yasui",21,"Japanese J. League Division 1",62,70,"CDM, CM",58,36,54,60,57,63,NA,NA,NA,NA,NA
241214,"M. Okazaki",21,"Japanese J. League Division 1",62,70,"RB, CB",73,24,47,52,62,65,NA,NA,NA,NA,NA
241658,"O. Šarkić",22,"English League One",62,70,"RW",69,61,54,62,26,54,NA,NA,NA,NA,NA
242085,"M. Virtue",23,"English League One",62,70,"CM, CDM",68,54,57,65,58,62,NA,NA,NA,NA,NA
242482,"E. Coronel",23,"Argentina Primera División",62,70,"RB",54,31,44,46,65,62,NA,NA,NA,NA,NA
243177,"L. Malicsek",21,"Austrian Football Bundesliga",62,70,"CB, LB",67,40,50,55,61,66,NA,NA,NA,NA,NA
244154,"S. Mailat",22,"Romanian Liga I",62,70,"LW, RW",81,61,55,65,28,43,NA,NA,NA,NA,NA
244589,"V. Arveladze",22,"Turkish Süper Lig",62,70,"CAM, ST",68,60,59,65,27,60,NA,NA,NA,NA,NA
244639,"J. Suárez",23,"Mexican Liga MX",62,70,"RM",70,54,59,64,35,55,NA,NA,NA,NA,NA
244835,"A. López",23,"Mexican Liga MX",62,70,"LM, LB",68,55,59,68,56,47,NA,NA,NA,NA,NA
245393,"V. Theocharis",21,"Greek Super League",62,70,"RB, CB, RM",62,40,56,62,59,61,NA,NA,NA,NA,NA
245513,"K. Balogiannis",21,"Greek Super League",62,70,"CM, CAM",69,44,63,61,59,63,NA,NA,NA,NA,NA
245544,"T. Rojas",23,"Paraguayan Primera División",62,70,"RM, CDM",76,54,56,66,29,52,NA,NA,NA,NA,NA
246847,"M. Sykes",22,"English League One",62,70,"CM, RW",68,55,61,65,60,59,NA,NA,NA,NA,NA
247391,"Andre Shinyashiki",23,"USA Major League Soccer",62,70,"LM, ST, CAM",75,61,51,66,35,58,NA,NA,NA,NA,NA
251760,"M. Rodin",24,"Polish T-Mobile Ekstraklasa",62,70,"CB",54,25,35,39,64,69,NA,NA,NA,NA,NA
252188,"E. Maciel",23,"USA Major League Soccer",62,70,"CM, CDM",66,48,60,61,59,62,NA,NA,NA,NA,NA
252291,"Pedro Augusto",23,"Portuguese Liga ZON SAGRES",62,70,"CM, CDM",62,43,60,62,62,63,NA,NA,NA,NA,NA
254754,"F. Benítez",21,"Paraguayan Primera División",62,70,"LM",68,46,58,62,23,51,NA,NA,NA,NA,NA
254952,"I. Pitta",20,"Paraguayan Primera División",62,70,"ST",65,63,38,56,24,62,NA,NA,NA,NA,NA
255097,"L. Castillo",21,"Ecuadorian Serie A",62,70,"CB",48,31,43,47,61,66,NA,NA,NA,NA,NA
255389,"B. Díaz",21,"Mexican Liga MX",62,70,"GK",NA,NA,NA,NA,NA,NA,62,59,59,66,22
255393,"Mario",23,"Polish T-Mobile Ekstraklasa",62,70,"LM, RM",75,54,55,65,22,51,NA,NA,NA,NA,NA
255763,"G. Casazza",21,"Argentina Primera División",62,70,"CM, CDM",71,48,60,66,53,63,NA,NA,NA,NA,NA
255947,"N. Gorzel",21,"German 3. Bundesliga",62,70,"CDM, CM, CB",65,32,54,53,60,65,NA,NA,NA,NA,NA
255953,"Ander Iru",21,"Spain Primera Division",62,70,"GK",NA,NA,NA,NA,NA,NA,66,67,58,58,28
256281,"K. Fischer",19,"German 3. Bundesliga",62,70,"LB, CDM",71,32,53,61,58,57,NA,NA,NA,NA,NA
257375,"Esteve Peña",23,"Spanish Segunda División",62,70,"GK",NA,NA,NA,NA,NA,NA,59,61,60,65,33
257528,"Manu Molina",21,"Spain Primera Division",62,70,"RM",65,57,57,63,33,49,NA,NA,NA,NA,NA
257823,"Y. Çakaloğlu",20,"Turkish Süper Lig",62,70,"RM",65,53,59,63,49,54,NA,NA,NA,NA,NA
257871,"Sergio Carrasco",21,"Spain Primera Division",62,70,"CM",62,55,66,65,48,47,NA,NA,NA,NA,NA
257995,"A. Wahab Ibrahim",21,"Portuguese Liga ZON SAGRES",62,70,"LB",73,35,54,59,57,63,NA,NA,NA,NA,NA
220074,"R. Espejord",24,"Holland Eredivisie",62,69,"ST",55,62,48,57,29,66,NA,NA,NA,NA,NA
221538,"W. Nightingale",24,"English League One",62,69,"CB",67,33,46,52,63,68,NA,NA,NA,NA,NA
222431,"J. Storevik",23,"Norwegian Eliteserien",62,69,"GK",NA,NA,NA,NA,NA,NA,63,60,58,64,36
222822,"S. Burgess",22,"English League Two",62,69,"CM",75,60,61,64,57,56,NA,NA,NA,NA,NA
223810,"G. Maris",24,"English League Two",62,69,"CM, LM",69,56,60,62,55,61,NA,NA,NA,NA,NA
224418,"S. Friðjónsson",24,"German 2. Bundesliga",62,69,"CM, CDM, CAM",54,57,58,63,57,75,NA,NA,NA,NA,NA
224426,"N. Bürgy",24,"Swiss Super League",62,69,"CB",48,29,43,46,62,65,NA,NA,NA,NA,NA
224887,"D. Telford",23,"English League One",62,69,"ST",82,61,47,62,24,61,NA,NA,NA,NA,NA
225279,"C. McGrandles",24,"English League One",62,69,"CM, RWB",69,54,60,65,51,69,NA,NA,NA,NA,NA
225432,"D. Sommariva",22,"Italian Serie B",62,69,"GK",NA,NA,NA,NA,NA,NA,64,54,61,68,42
225910,"M. López Quintana",24,"Argentina Primera División",62,69,"CB",59,26,34,35,64,68,NA,NA,NA,NA,NA
227050,"T. Erlandsson",23,"Swedish Allsvenskan",62,69,"GK",NA,NA,NA,NA,NA,NA,58,63,72,59,30
227288,"J. Flores",24,"Rep. Ireland Airtricity League",62,69,"CAM, CDM, LM",64,55,63,63,48,57,NA,NA,NA,NA,NA
228355,"K. Joelsson",22,"Swedish Allsvenskan",62,69,"GK",NA,NA,NA,NA,NA,NA,61,58,63,68,33
228356,"J. Maguire-Drew",22,"English League Two",62,69,"RM",71,60,59,62,34,55,NA,NA,NA,NA,NA
229135,"M. Hauptmeijer",23,"Holland Eredivisie",62,69,"GK",NA,NA,NA,NA,NA,NA,60,62,60,66,34
229195,"L. Callegari",22,"French Ligue 2",62,69,"CDM, CM",59,46,62,66,60,51,NA,NA,NA,NA,NA
229981,"R. Makowski",23,"Polish T-Mobile Ekstraklasa",62,69,"CAM, CM, CDM",62,61,60,62,46,67,NA,NA,NA,NA,NA
230897,"B. Hanlan",23,"English League One",62,69,"ST",86,61,47,64,34,72,NA,NA,NA,NA,NA
232490,"R. Ito",22,"Japanese J. League Division 1",62,69,"CF, CAM",82,52,54,66,43,64,NA,NA,NA,NA,NA
232521,"L. Merolla",25,"Argentina Primera División",62,69,"CB",41,26,35,34,63,71,NA,NA,NA,NA,NA
232559,"S. Ibrahim",23,"Norwegian Eliteserien",62,69,"ST",79,61,44,61,23,72,NA,NA,NA,NA,NA
232668,"L. Gordon",24,"Scottish Premiership",62,69,"CB",40,29,33,40,64,66,NA,NA,NA,NA,NA
233212,"A. Skovgaard",23,"Swedish Allsvenskan",62,69,"CB",54,27,42,44,62,67,NA,NA,NA,NA,NA
233552,"Kim Jung Hwan",23,"Korean K League Classic",62,69,"RM",75,51,55,64,35,60,NA,NA,NA,NA,NA
234162,"B. Kirsch",24,"German 3. Bundesliga",62,69,"CM",66,41,63,63,62,67,NA,NA,NA,NA,NA
234639,"S. Johansen",24,"Norwegian Eliteserien",62,69,"CB",55,31,29,49,62,73,NA,NA,NA,NA,NA
235157,"C. Daferner",22,"German 3. Bundesliga",62,69,"ST",61,62,42,56,24,63,NA,NA,NA,NA,NA
237782,"H. Shoji",22,"Japanese J. League Division 1",62,69,"CB",69,26,49,36,61,72,NA,NA,NA,NA,NA
238037,"N. Bazzana",24,"Argentina Primera División",62,69,"CB",47,40,47,50,61,67,NA,NA,NA,NA,NA
238792,"L. Jensen",23,"German 3. Bundesliga",62,69,"CM, CDM, RM",71,60,60,65,48,53,NA,NA,NA,NA,NA
239216,"A. Pussetto",21,"Argentina Primera División",62,69,"ST, LW, RW",67,58,61,66,47,61,NA,NA,NA,NA,NA
239258,"E. Banda",22,"Swedish Allsvenskan",62,69,"CAM, CM",67,59,63,64,47,57,NA,NA,NA,NA,NA
241217,"G. Hatano",22,"Japanese J. League Division 1",62,69,"GK",NA,NA,NA,NA,NA,NA,61,65,56,62,26
241334,"Liu Yiming",25,"Chinese Super League",62,69,"CB",58,26,41,45,61,74,NA,NA,NA,NA,NA
244496,"S. Perić",23,"Austrian Football Bundesliga",62,69,"CB",70,31,51,49,60,68,NA,NA,NA,NA,NA
244772,"K. Velasco",23,"Colombian Liga Postobón",62,69,"LM",75,44,55,66,29,50,NA,NA,NA,NA,NA
245400,"Kim Ji Hyun",23,"Korean K League Classic",62,69,"ST, RW",72,60,55,63,30,63,NA,NA,NA,NA,NA
246759,"R. Hove",24,"Norwegian Eliteserien",62,69,"CB",66,32,50,49,60,72,NA,NA,NA,NA,NA
247017,"H. Mashiane",22,"South African Premier Division",62,69,"LB, LM",72,34,55,64,58,59,NA,NA,NA,NA,NA
247031,"D. Pines",22,"USA Major League Soccer",62,69,"CB",71,22,37,44,60,74,NA,NA,NA,NA,NA
248054,"L. Popescu",23,"Romanian Liga I",62,69,"GK",NA,NA,NA,NA,NA,NA,64,62,66,64,26
250745,"Bruno Morais",22,"Spain Primera Division",62,69,"CB",51,38,36,46,61,71,NA,NA,NA,NA,NA
250833,"A. Mboko",22,"Belgian Jupiler Pro League",62,69,"RB",76,34,54,55,58,66,NA,NA,NA,NA,NA
251535,"A. Guendouz",24,"French Ligue 1",62,69,"GK",NA,NA,NA,NA,NA,NA,66,62,65,67,31
252266,"L. Gabbichler",22,"Austrian Football Bundesliga",62,69,"RM, LM",70,57,58,60,45,68,NA,NA,NA,NA,NA
252318,"R. Behounek",23,"Austrian Football Bundesliga",62,69,"CB, CDM",65,28,44,44,60,70,NA,NA,NA,NA,NA
252801,"A. Gudiño",23,"Mexican Liga MX",62,69,"GK",NA,NA,NA,NA,NA,NA,60,60,55,65,48
253058,"Matheus Clemente",22,"Portuguese Liga ZON SAGRES",62,69,"CM, LM",68,56,62,68,53,59,NA,NA,NA,NA,NA
253134,"Alberto Rubio",23,"Spain Primera Division",62,69,"CAM, CM",73,53,62,63,49,58,NA,NA,NA,NA,NA
254618,"F. Silvera",23,"Uruguayan Primera División",62,69,"LB",65,30,53,56,57,59,NA,NA,NA,NA,NA
254809,"K. Tønnessen",22,"Norwegian Eliteserien",62,69,"LB, LWB",65,37,50,56,59,65,NA,NA,NA,NA,NA
255109,"D. Tijanić",22,"Polish T-Mobile Ekstraklasa",62,69,"CAM, CM",69,61,60,65,54,67,NA,NA,NA,NA,NA
255310,"L. Owusu",23,"USA Major League Soccer",62,69,"CM, CDM",64,38,58,57,62,70,NA,NA,NA,NA,NA
255540,"J. Arweiler",23,"Holland Eredivisie",62,69,"ST",56,64,51,57,26,61,NA,NA,NA,NA,NA
255590,"T. Seko",22,"Japanese J. League Division 1",62,69,"CDM",66,38,57,57,58,66,NA,NA,NA,NA,NA
256527,"O. Ndong",20,"Argentina Primera División",62,69,"CB, CDM",55,30,45,44,61,71,NA,NA,NA,NA,NA
258199,"B. Petrović",22,"Austrian Football Bundesliga",62,69,"ST",64,62,50,59,23,63,NA,NA,NA,NA,NA
258272,"D. Granečný",21,"Holland Eredivisie",62,69,"LB",74,46,45,63,56,60,NA,NA,NA,NA,NA
258365,"Pedro Ferreira",22,"Danish Superliga",62,69,"CDM, CM",67,33,53,56,58,74,NA,NA,NA,NA,NA
258464,"L. Lochoshvili",22,"Austrian Football Bundesliga",62,69,"CB, LB",61,28,39,40,60,74,NA,NA,NA,NA,NA
258598,"N. Khacef",22,"Portuguese Liga ZON SAGRES",62,69,"LB",69,34,49,63,58,63,NA,NA,NA,NA,NA
206170,"J. Turnbull",25,"English League Two",62,68,"CB, CDM",60,27,46,50,62,72,NA,NA,NA,NA,NA
210852,"P. Deligiannidis",23,"Romanian Liga I",62,68,"RB, LB",85,56,56,62,56,59,NA,NA,NA,NA,NA
212255,"S. Mohlin",24,"Swedish Allsvenskan",62,68,"GK",NA,NA,NA,NA,NA,NA,66,57,62,68,46
221141,"A. Bakayoko",24,"English League Championship",62,68,"ST",79,61,51,56,43,82,NA,NA,NA,NA,NA
221167,"C. Dummigan",24,"Rep. Ireland Airtricity League",62,68,"RB, RM",72,34,51,60,58,62,NA,NA,NA,NA,NA
222864,"J. Rose",25,"English League Two",62,68,"GK",NA,NA,NA,NA,NA,NA,64,60,58,64,42
223488,"M. Sætra",23,"Norwegian Eliteserien",62,68,"GK",NA,NA,NA,NA,NA,NA,64,61,58,64,45
227869,"W. Kurtović",24,"Norwegian Eliteserien",62,68,"CM, CDM",58,58,61,63,54,73,NA,NA,NA,NA,NA
228392,"J. Hatlehol",23,"Norwegian Eliteserien",62,68,"RB",67,52,54,59,57,68,NA,NA,NA,NA,NA
229504,"F. Lauenborg",23,"Danish Superliga",62,68,"CM",62,51,60,64,57,60,NA,NA,NA,NA,NA
230919,"A. Iacovitti",22,"Scottish Premiership",62,68,"LB, CB",68,34,50,54,60,73,NA,NA,NA,NA,NA
233560,"Lim Min Hyuk",23,"Korean K League Classic",62,68,"CAM, CM",73,54,61,62,33,57,NA,NA,NA,NA,NA
234831,"N. Rieble",24,"German 3. Bundesliga",62,68,"CB, LB",70,42,55,60,60,70,NA,NA,NA,NA,NA
235140,"J. Buus",23,"Danish Superliga",62,68,"RB",67,30,54,58,55,64,NA,NA,NA,NA,NA
235787,"André Teles",23,"Portuguese Liga ZON SAGRES",62,68,"CDM",67,45,57,61,59,63,NA,NA,NA,NA,NA
235820,"P. Gartler",23,"Austrian Football Bundesliga",62,68,"GK",NA,NA,NA,NA,NA,NA,60,61,60,62,30
236487,"D. Keillor-Dunn",22,"English League Two",62,68,"LM",78,53,55,63,26,53,NA,NA,NA,NA,NA
236626,"J. Koutroumbis",22,"Australian Hyundai A-League",62,68,"RB, LB",70,24,47,60,62,61,NA,NA,NA,NA,NA
237838,"L. Banks",23,"Rep. Ireland Airtricity League",62,68,"LB, RB",72,36,53,60,59,65,NA,NA,NA,NA,NA
239559,"J. de Lange",22,"Holland Eredivisie",62,68,"GK",NA,NA,NA,NA,NA,NA,62,60,61,63,24
239742,"J. Klinsmann",23,"USA Major League Soccer",62,68,"GK",NA,NA,NA,NA,NA,NA,61,59,65,66,29
240886,"R. Menayese",22,"English League Two",62,68,"CB",70,29,42,42,60,76,NA,NA,NA,NA,NA
242648,"A. Roldan",23,"USA Major League Soccer",62,68,"RM, RB",64,55,59,63,59,61,NA,NA,NA,NA,NA
243052,"H. Löfkvist",25,"Swedish Allsvenskan",62,68,"CB",69,34,55,60,59,73,NA,NA,NA,NA,NA
243842,"N. Cadden",23,"English League Two",62,68,"LM",83,54,55,64,28,53,NA,NA,NA,NA,NA
244192,"T. Isherwood",22,"Swedish Allsvenskan",62,68,"CB",63,33,44,43,58,84,NA,NA,NA,NA,NA
244486,"M. Eskihellaç",23,"Turkish Süper Lig",62,68,"LM",73,58,56,66,27,49,NA,NA,NA,NA,NA
247067,"M. Bu Sanda",25,"UAE Arabian Gulf League",62,68,"GK",NA,NA,NA,NA,NA,NA,61,62,53,64,36
247170,"Iago Indias",24,"Spanish Segunda División",62,68,"CB, CDM",51,38,49,49,64,60,NA,NA,NA,NA,NA
247286,"S. Hostikka",22,"Polish T-Mobile Ekstraklasa",62,68,"LM, RM",77,50,58,64,24,55,NA,NA,NA,NA,NA
247872,"R. Karjalainen",24,"Swedish Allsvenskan",62,68,"ST, RM",70,60,57,61,32,59,NA,NA,NA,NA,NA
250759,"E. Ramaj",24,"German 3. Bundesliga",62,68,"LM, CAM, ST",80,55,57,63,27,62,NA,NA,NA,NA,NA
251364,"T. Huk",25,"Polish T-Mobile Ekstraklasa",62,68,"CB",63,29,45,38,62,65,NA,NA,NA,NA,NA
252024,"W. Britto",23,"Swiss Super League",62,68,"RB, RWB",78,43,53,58,58,68,NA,NA,NA,NA,NA
252077,"B. Alceus",24,"Romanian Liga I",62,68,"CDM",58,44,57,61,59,58,NA,NA,NA,NA,NA
253249,"J. Florentín",23,"Paraguayan Primera División",62,68,"ST",53,63,51,60,28,69,NA,NA,NA,NA,NA
253694,"C. Makridis",23,"German 2. Bundesliga",62,68,"CAM, ST",69,67,50,68,24,55,NA,NA,NA,NA,NA
254216,"H. Arakaki",22,"Peruvian Primera División",62,68,"RM, RW",69,51,60,60,52,61,NA,NA,NA,NA,NA
254284,"D. Krezic",24,"Swedish Allsvenskan",62,68,"LM, LWB",71,53,56,62,55,63,NA,NA,NA,NA,NA
254348,"G. Olguín",25,"Liga de Fútbol Profesional Boliviano",62,68,"CB",50,30,39,41,63,70,NA,NA,NA,NA,NA
254441,"R. Ruiz Díaz",21,"Paraguayan Primera División",62,68,"RM, RW",74,55,59,60,31,39,NA,NA,NA,NA,NA
